Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price, CPI ,Unemployment
33,3/4/2011,245436,0,59.51,3.674,128,8.951
33,3/11/2011,270921,0,66.51,3.63,128,8.951
33,3/18/2011,247234,0,72.72,3.892,129,8.951
33,3/25/2011,238084,0,63.34,3.716,129,8.951
33,4/1/2011,232769,0,71.41,3.772,129,8.687
33,4/8/2011,271925,0,75.11,3.818,129,8.687
33,4/15/2011,275750,0,64.64,4.089,129,8.687
33,4/22/2011,248603,0,79.46,3.917,129,8.687
33,4/29/2011,248562,0,77.44,4.151,129,8.687
33,5/6/2011,257031,0,77.92,4.193,129,8.687
33,5/13/2011,279467,0,78.24,4.202,129,8.687
33,5/20/2011,239206,0,76.07,3.99,129,8.687
33,5/27/2011,239432,0,82.32,3.933,129,8.687
33,6/3/2011,243477,0,82.93,3.893,129,8.687
33,6/10/2011,258427,0,87.02,3.981,129,8.687
33,6/17/2011,238173,0,91.11,3.935,129,8.687
33,6/24/2011,238434,0,94.11,3.807,129,8.687
33,7/1/2011,226702,0,98.43,3.842,129,8.442
33,7/8/2011,262718,0,96.44,3.793,129,8.442
33,7/15/2011,265003,0,92.83,3.779,129,8.442
33,7/22/2011,238915,0,97.17,3.697,129,8.442
33,7/29/2011,224807,0,95.28,3.694,129,8.442
33,8/5/2011,242456,0,96.93,3.803,129,8.442
33,8/12/2011,274722,0,96,3.794,129,8.442
33,8/19/2011,242771,0,95.89,3.743,129,8.442
33,8/26/2011,237096,0,99.66,3.663,129,8.442
33,9/2/2011,239198,0,99.2,3.798,129,8.442
33,9/9/2011,281842,1,96.22,3.771,129,8.442
33,9/16/2011,262408,0,85.79,3.784,129,8.442
33,9/23/2011,234793,0,88.93,3.789,130,8.442
33,9/30/2011,229732,0,89.1,3.877,130,8.442
33,10/7/2011,262159,0,81.16,3.827,130,8.01
33,10/14/2011,272487,0,76.49,3.698,130,8.01
33,10/21/2011,233543,0,81.74,3.842,130,8.01
33,10/28/2011,231320,0,76.73,3.843,130,8.01
33,11/4/2011,236157,0,71.91,3.828,130,8.01
33,11/11/2011,271961,0,58.75,3.677,130,8.01
33,11/18/2011,251295,0,63.35,3.669,130,8.01
33,11/25/2011,255996,1,62.35,3.76,130,8.01
33,12/2/2011,220060,0,59.12,3.701,130,8.01
33,12/9/2011,270373,0,47.7,3.644,130,8.01
33,12/16/2011,259638,0,53.18,3.489,130,8.01
33,12/23/2011,256235,0,53.39,3.541,130,8.01
33,12/30/2011,215359,1,51.6,3.428,130,8.01
33,1/6/2012,267058,0,60.92,3.443,130,7.603
33,1/13/2012,279447,0,54.61,3.477,130,7.603
33,1/20/2012,244899,0,55.99,3.66,130,7.603
33,1/27/2012,236920,0,56.33,3.675,130,7.603
33,2/3/2012,256091,0,59.53,3.543,130,7.603
33,2/10/2012,282553,1,59.94,3.722,130,7.603
33,2/17/2012,266301,0,57.8,3.781,130,7.603
33,2/24/2012,242527,0,59.41,3.95,131,7.603
33,3/2/2012,248052,0,60.91,3.882,131,7.603
33,3/9/2012,287346,0,62.2,3.963,131,7.603
33,3/16/2012,278068,0,65.99,4.273,131,7.603
33,3/23/2012,246971,0,60.82,4.288,131,7.603
33,3/30/2012,251328,0,71.34,4.294,131,7.603
33,4/6/2012,275912,0,70.75,4.282,131,7.396
33,4/13/2012,312699,0,73.17,4.254,131,7.396
33,4/20/2012,261837,0,72.94,4.111,131,7.396
33,4/27/2012,249799,0,83.07,4.088,131,7.396
33,5/4/2012,270498,0,82.43,4.058,131,7.396
33,5/11/2012,295842,0,81.02,4.186,131,7.396
33,5/18/2012,276900,0,89.81,4.308,131,7.396
33,5/25/2012,261852,0,88.89,4.127,131,7.396
33,6/1/2012,261131,0,83.57,4.277,131,7.396
33,6/8/2012,286083,0,90.94,4.103,131,7.396
33,6/15/2012,290444,0,92.44,4.144,131,7.396
33,6/22/2012,261666,0,95.75,4.014,131,7.396
33,6/29/2012,244338,0,98.15,3.875,131,7.396
33,7/6/2012,273690,0,93.21,3.666,131,7.147
33,7/13/2012,287034,0,97.6,3.723,131,7.147
33,7/20/2012,253206,0,91.49,3.589,131,7.147
33,7/27/2012,249134,0,93.95,3.769,131,7.147
33,8/3/2012,258533,0,92.13,3.595,131,7.147
33,8/10/2012,297753,0,100.07,3.811,131,7.147
33,8/17/2012,270098,0,96.79,4.002,131,7.147
33,8/24/2012,247673,0,89.62,4.055,131,7.147
33,8/31/2012,237130,0,94.55,3.886,131,7.147
33,9/7/2012,286429,1,92.02,4.124,131,7.147
33,9/14/2012,277418,0,83.4,3.966,131,7.147
33,9/21/2012,252710,0,86.53,4.125,131,7.147
33,9/28/2012,242814,0,86.42,3.966,131,7.147
33,10/5/2012,265445,0,85.18,4.132,131,6.895
33,10/12/2012,291781,0,79.64,4.468,131,6.895
33,10/19/2012,254412,0,75.55,4.449,131,6.895
33,10/26/2012,253731,0,73.7,4.301,131,6.895
34,2/5/2010,956229,0,35.44,2.598,126,9.521
34,2/12/2010,994611,1,36.13,2.573,126,9.521
34,2/19/2010,983963,0,38.36,2.54,127,9.521
34,2/26/2010,905756,0,37.28,2.59,127,9.521
34,3/5/2010,918296,0,42.65,2.654,127,9.521
34,3/12/2010,921248,0,42.26,2.704,127,9.521
34,3/19/2010,892071,0,45.86,2.743,127,9.521
34,3/26/2010,880742,0,42.91,2.752,127,9.521
34,4/2/2010,979429,0,50.07,2.74,127,9.593
34,4/9/2010,950684,0,51.26,2.773,127,9.593
34,4/16/2010,923345,0,59.18,2.81,127,9.593
34,4/23/2010,910241,0,55.04,2.805,126,9.593
34,4/30/2010,859922,0,56.58,2.787,126,9.593
34,5/7/2010,953495,0,57.39,2.836,126,9.593
34,5/14/2010,933924,0,60.74,2.845,126,9.593
34,5/21/2010,913616,0,63.99,2.82,126,9.593
34,5/28/2010,942868,0,68.68,2.756,126,9.593
34,6/4/2010,966188,0,72.17,2.701,126,9.593
34,6/11/2010,954682,0,80.84,2.668,126,9.593
34,6/18/2010,941612,0,73.48,2.635,126,9.593
34,6/25/2010,895800,0,78.47,2.654,126,9.593
34,7/2/2010,919229,0,73.66,2.668,126,9.816
34,7/9/2010,911211,0,75,2.637,126,9.816
34,7/16/2010,930270,0,78.53,2.621,126,9.816
34,7/23/2010,902051,0,79.58,2.612,126,9.816
34,7/30/2010,875977,0,72.26,2.65,126,9.816
34,8/6/2010,987435,0,73.8,2.64,126,9.816
34,8/13/2010,951209,0,76.72,2.698,126,9.816
34,8/20/2010,985153,0,76.45,2.671,126,9.816
34,8/27/2010,855421,0,72.87,2.621,126,9.816
34,9/3/2010,964357,0,72.59,2.584,126,9.816
34,9/10/2010,932241,1,72.61,2.574,126,9.816
34,9/17/2010,885445,0,70.71,2.594,126,9.816
34,9/24/2010,867539,0,69.78,2.642,126,9.816
34,10/1/2010,865709,0,70.13,2.619,126,10.21
34,10/8/2010,931711,0,65.21,2.645,126,10.21
34,10/15/2010,888704,0,59.57,2.732,126,10.21
34,10/22/2010,936294,0,58.11,2.736,126,10.21
34,10/29/2010,926294,0,50.78,2.718,126,10.21
34,11/5/2010,972292,0,52.43,2.699,126,10.21
34,11/12/2010,979731,0,47.2,2.741,127,10.21
34,11/19/2010,955766,0,40.93,2.78,127,10.21
34,11/26/2010,1309477,1,41.13,2.752,127,10.21
34,12/3/2010,1001512,0,34.7,2.727,127,10.21
34,12/10/2010,1086661,0,41.93,2.86,127,10.21
34,12/17/2010,1227148,0,42.64,2.884,127,10.21
34,12/24/2010,1620748,0,42.74,2.887,127,10.21
34,12/31/2010,902110,1,34.11,2.955,127,10.21
34,1/7/2011,900647,0,24.5,2.98,127,10.398
34,1/14/2011,898610,0,30.75,2.992,127,10.398
34,1/21/2011,891025,0,39.57,3.017,127,10.398
34,1/28/2011,836718,0,34.68,3.022,128,10.398
34,2/4/2011,971933,0,23.82,2.996,128,10.398
34,2/11/2011,1015655,1,28.66,3.033,128,10.398
34,2/18/2011,1062629,0,45.12,3.058,128,10.398
34,2/25/2011,953331,0,44.57,3.087,128,10.398
34,3/4/2011,963911,0,46.21,3.305,128,10.398
34,3/11/2011,943952,0,45.87,3.461,128,10.398
34,3/18/2011,1014219,0,55.58,3.495,129,10.398
34,3/25/2011,922898,0,53.11,3.48,129,10.398
34,4/1/2011,884234,0,55.46,3.521,129,10.581
34,4/8/2011,975480,0,58.59,3.605,129,10.581
34,4/15/2011,941829,0,53.3,3.724,129,10.581
34,4/22/2011,1051518,0,63.83,3.781,129,10.581
34,4/29/2011,895973,0,57.73,3.781,129,10.581
34,5/6/2011,965854,0,54.4,3.866,129,10.581
34,5/13/2011,966233,0,63.05,3.872,129,10.581
34,5/20/2011,945019,0,61.47,3.881,129,10.581
34,5/27/2011,941312,0,65.99,3.771,129,10.581
34,6/3/2011,947229,0,74.64,3.683,129,10.581
34,6/10/2011,943913,0,74.57,3.64,129,10.581
34,6/17/2011,968258,0,76.58,3.618,129,10.581
34,6/24/2011,923795,0,77.16,3.57,129,10.581
34,7/1/2011,911106,0,81.96,3.504,129,10.641
34,7/8/2011,926935,0,80.84,3.469,129,10.641
34,7/15/2011,903883,0,78.09,3.563,129,10.641
34,7/22/2011,913237,0,80.75,3.627,129,10.641
34,7/29/2011,851462,0,78.04,3.659,129,10.641
34,8/5/2011,942236,0,76.71,3.662,129,10.641
34,8/12/2011,956251,0,80.23,3.617,129,10.641
34,8/19/2011,960419,0,77.08,3.55,129,10.641
34,8/26/2011,871405,0,77.27,3.523,129,10.641
34,9/2/2011,926456,0,78.24,3.533,129,10.641
34,9/9/2011,930506,1,70.05,3.554,129,10.641
34,9/16/2011,927250,0,64.94,3.532,129,10.641
34,9/23/2011,902853,0,66.23,3.473,130,10.641
34,9/30/2011,871848,0,69.44,3.371,130,10.641
34,10/7/2011,954069,0,60.42,3.299,130,10.148
34,10/14/2011,911789,0,54.72,3.283,130,10.148
34,10/21/2011,953693,0,58.93,3.361,130,10.148
34,10/28/2011,958064,0,54.56,3.362,130,10.148
34,11/4/2011,992622,0,48.04,3.322,130,10.148
34,11/11/2011,991570,0,41.04,3.286,130,10.148
34,11/18/2011,947552,0,46,3.294,130,10.148
34,11/25/2011,1345596,1,45.99,3.225,130,10.148
34,12/2/2011,988742,0,39.75,3.176,130,10.148
34,12/9/2011,1084244,0,24.69,3.153,130,10.148
34,12/16/2011,1151053,0,32.31,3.149,130,10.148
34,12/23/2011,1593656,0,32.45,3.103,130,10.148
34,12/30/2011,965512,1,28.84,3.119,130,10.148
34,1/6/2012,953845,0,36.39,3.158,130,9.653
34,1/13/2012,913755,0,33.99,3.263,130,9.653
34,1/20/2012,910899,0,39.28,3.273,130,9.653
34,1/27/2012,872450,0,39.81,3.29,130,9.653
34,2/3/2012,939367,0,38.64,3.354,130,9.653
34,2/10/2012,1047658,1,36.7,3.411,130,9.653
34,2/17/2012,1123447,0,37.25,3.493,130,9.653
34,2/24/2012,950154,0,39.89,3.541,131,9.653
34,3/2/2012,990264,0,42.74,3.619,131,9.653
34,3/9/2012,976393,0,42.7,3.667,131,9.653
34,3/16/2012,999298,0,48.09,3.707,131,9.653
34,3/23/2012,945143,0,47.93,3.759,131,9.653
34,3/30/2012,938862,0,59.29,3.82,131,9.653
34,4/6/2012,1091020,0,54.42,3.864,131,9.575
34,4/13/2012,987354,0,59.12,3.881,131,9.575
34,4/20/2012,977629,0,55.34,3.864,131,9.575
34,4/27/2012,940300,0,66.49,3.81,131,9.575
34,5/4/2012,991104,0,65.04,3.747,131,9.575
34,5/11/2012,949626,0,61.92,3.685,131,9.575
34,5/18/2012,998673,0,64.97,3.62,131,9.575
34,5/25/2012,1015738,0,72.42,3.551,131,9.575
34,6/1/2012,977062,0,70.41,3.483,131,9.575
34,6/8/2012,999511,0,75.35,3.433,131,9.575
34,6/15/2012,982346,0,76.48,3.372,131,9.575
34,6/22/2012,1000285,0,78.85,3.329,131,9.575
34,6/29/2012,942971,0,81.91,3.257,131,9.575
34,7/6/2012,1007868,0,77.95,3.187,131,9.285
34,7/13/2012,954678,0,74.02,3.224,131,9.285
34,7/20/2012,950930,0,77.7,3.263,131,9.285
34,7/27/2012,917884,0,77.3,3.356,131,9.285
34,8/3/2012,973250,0,78.93,3.374,131,9.285
34,8/10/2012,1004524,0,78.26,3.476,131,9.285
34,8/17/2012,1013821,0,77.78,3.552,131,9.285
34,8/24/2012,926250,0,72.44,3.61,131,9.285
34,8/31/2012,933488,0,75.89,3.646,131,9.285
34,9/7/2012,976416,1,78.26,3.709,131,9.285
34,9/14/2012,955212,0,64.28,3.706,131,9.285
34,9/21/2012,943048,0,66.08,3.721,131,9.285
34,9/28/2012,928629,0,67.06,3.666,131,9.285
34,10/5/2012,968897,0,65.41,3.62,131,8.839
34,10/12/2012,948613,0,59.94,3.603,131,8.839
34,10/19/2012,963516,0,58.47,3.61,131,8.839
34,10/26/2012,956988,0,57.95,3.514,131,8.839
35,2/5/2010,1230614,0,27.19,2.784,135,9.262
35,2/12/2010,1168815,1,29.81,2.773,135,9.262
35,2/19/2010,1270659,0,32.44,2.745,135,9.262
35,2/26/2010,1020652,0,36,2.754,136,9.262
35,3/5/2010,1162610,0,38.07,2.777,136,9.262
35,3/12/2010,1150344,0,45.98,2.818,136,9.262
35,3/19/2010,1117536,0,49.04,2.844,136,9.262
35,3/26/2010,1078900,0,52.34,2.854,136,9.262
35,4/2/2010,1189556,0,46.9,2.85,136,9.051
35,4/9/2010,1198015,0,62.62,2.869,136,9.051
35,4/16/2010,1084488,0,54.95,2.899,136,9.051
35,4/23/2010,1110827,0,53.91,2.902,136,9.051
35,4/30/2010,1096931,0,53.55,2.921,136,9.051
35,5/7/2010,1182100,0,69.02,2.966,136,9.051
35,5/14/2010,1104278,0,53.82,2.982,136,9.051
35,5/21/2010,1078182,0,63.31,2.958,136,9.051
35,5/28/2010,1223777,0,67.88,2.899,136,9.051
35,6/4/2010,1282379,0,74.29,2.847,136,9.051
35,6/11/2010,1160413,0,68.9,2.809,136,9.051
35,6/18/2010,1198026,0,70,2.78,136,9.051
35,6/25/2010,1230246,0,78.02,2.808,136,9.051
35,7/2/2010,1245827,0,76.25,2.815,136,8.861
35,7/9/2010,1268767,0,82.69,2.793,136,8.861
35,7/16/2010,1124415,0,78.26,2.783,136,8.861
35,7/23/2010,1121756,0,81.56,2.771,136,8.861
35,7/30/2010,1139132,0,79.78,2.781,136,8.861
35,8/6/2010,1180183,0,77.45,2.784,136,8.861
35,8/13/2010,1090588,0,77.36,2.805,136,8.861
35,8/20/2010,1033720,0,75.16,2.779,137,8.861
35,8/27/2010,917693,0,70.31,2.755,137,8.861
35,9/3/2010,948661,0,78.52,2.715,137,8.861
35,9/10/2010,961686,1,70.38,2.699,137,8.861
35,9/17/2010,831444,0,64.5,2.706,137,8.861
35,9/24/2010,758070,0,67.08,2.713,137,8.861
35,10/1/2010,771065,0,70.19,2.707,137,8.763
35,10/8/2010,874615,0,57.78,2.764,137,8.763
35,10/15/2010,798377,0,58.38,2.868,137,8.763
35,10/22/2010,827706,0,52.82,2.917,137,8.763
35,10/29/2010,857797,0,61.02,2.921,137,8.763
35,11/5/2010,843755,0,45.91,2.917,137,8.763
35,11/12/2010,870915,0,45.9,2.931,137,8.763
35,11/19/2010,846850,0,50.81,3,137,8.763
35,11/26/2010,1781867,1,46.67,3.039,137,8.763
35,12/3/2010,982599,0,41.81,3.046,137,8.763
35,12/10/2010,1108580,0,30.83,3.109,137,8.763
35,12/17/2010,1314987,0,31.62,3.14,137,8.763
35,12/24/2010,1779237,0,31.34,3.141,137,8.763
35,12/31/2010,576332,1,29.59,3.179,137,8.763
35,1/7/2011,649290,0,34.42,3.193,137,8.549
35,1/14/2011,687671,0,25.7,3.205,137,8.549
35,1/21/2011,659902,0,30.13,3.229,137,8.549
35,1/28/2011,633290,0,23.64,3.237,137,8.549
35,2/4/2011,747577,0,28.7,3.231,137,8.549
35,2/11/2011,859258,1,30.45,3.239,137,8.549
35,2/18/2011,865306,0,39.32,3.245,137,8.549
35,2/25/2011,841129,0,33.05,3.274,137,8.549
35,3/4/2011,850449,0,36.99,3.433,138,8.549
35,3/11/2011,830601,0,43.64,3.582,138,8.549
35,3/18/2011,800663,0,46.65,3.631,138,8.549
35,3/25/2011,762184,0,40.11,3.625,138,8.549
35,4/1/2011,762621,0,37.27,3.638,138,8.512
35,4/8/2011,813352,0,46.87,3.72,138,8.512
35,4/15/2011,795157,0,52.24,3.821,138,8.512
35,4/22/2011,841778,0,50.02,3.892,138,8.512
35,4/29/2011,811824,0,61.71,3.962,138,8.512
35,5/6/2011,835181,0,56.48,4.046,138,8.512
35,5/13/2011,826156,0,60.07,4.066,138,8.512
35,5/20/2011,776839,0,60.22,4.062,139,8.512
35,5/27/2011,850709,0,66.43,3.985,139,8.512
35,6/3/2011,955467,0,74.17,3.922,139,8.512
35,6/10/2011,855130,0,73.26,3.881,139,8.512
35,6/17/2011,828595,0,67.03,3.842,139,8.512
35,6/24/2011,849398,0,72.02,3.804,139,8.512
35,7/1/2011,874454,0,73.76,3.748,139,8.684
35,7/8/2011,827718,0,76.87,3.711,140,8.684
35,7/15/2011,813846,0,77.83,3.76,140,8.684
35,7/22/2011,820188,0,82.28,3.811,140,8.684
35,7/29/2011,770820,0,79.41,3.829,140,8.684
35,8/5/2011,826821,0,78.14,3.842,140,8.684
35,8/12/2011,819912,0,76.67,3.812,140,8.684
35,8/19/2011,820288,0,72.97,3.747,140,8.684
35,8/26/2011,897037,0,72.88,3.704,140,8.684
35,9/2/2011,813487,0,71.44,3.703,140,8.684
35,9/9/2011,922441,1,70.93,3.738,140,8.684
35,9/16/2011,738792,0,69.65,3.742,140,8.684
35,9/23/2011,705802,0,63.61,3.711,140,8.684
35,9/30/2011,749677,0,70.92,3.645,140,8.684
35,10/7/2011,791638,0,56.91,3.583,140,8.745
35,10/14/2011,772859,0,64.78,3.541,140,8.745
35,10/21/2011,811328,0,59.62,3.57,140,8.745
35,10/28/2011,808822,0,51.81,3.569,140,8.745
35,11/4/2011,653469,0,44.46,3.551,140,8.745
35,11/11/2011,880576,0,49.69,3.53,140,8.745
35,11/18/2011,820964,0,51.42,3.53,140,8.745
35,11/25/2011,1733822,1,47.88,3.492,140,8.745
35,12/2/2011,903606,0,50.55,3.452,140,8.745
35,12/9/2011,948965,0,46.28,3.415,140,8.745
35,12/16/2011,1115256,0,40.68,3.413,140,8.745
35,12/23/2011,1550214,0,41.59,3.389,141,8.745
35,12/30/2011,904651,1,37.85,3.389,141,8.745
35,1/6/2012,671708,0,35.8,3.422,141,8.744
35,1/13/2012,625135,0,41.3,3.513,141,8.744
35,1/20/2012,669850,0,30.35,3.533,141,8.744
35,1/27/2012,588723,0,36.96,3.567,141,8.744
35,2/3/2012,746901,0,42.52,3.617,141,8.744
35,2/10/2012,849779,1,37.86,3.64,141,8.744
35,2/17/2012,824568,0,37.24,3.695,141,8.744
35,2/24/2012,805029,0,41.74,3.739,141,8.744
35,3/2/2012,766571,0,40.07,3.816,141,8.744
35,3/9/2012,796351,0,44.32,3.848,141,8.744
35,3/16/2012,793046,0,49.6,3.862,142,8.744
35,3/23/2012,760671,0,57.3,3.9,142,8.744
35,3/30/2012,744526,0,49.4,3.953,142,8.744
35,4/6/2012,860293,0,48.73,3.996,142,8.876
35,4/13/2012,788633,0,52.22,4.044,142,8.876
35,4/20/2012,794660,0,62.62,4.027,142,8.876
35,4/27/2012,721212,0,52.33,4.004,142,8.876
35,5/4/2012,772037,0,53.68,3.951,142,8.876
35,5/11/2012,802384,0,58.97,3.889,142,8.876
35,5/18/2012,819197,0,65.15,3.848,142,8.876
35,5/25/2012,822167,0,64.77,3.798,142,8.876
35,6/1/2012,932196,0,73.4,3.742,142,8.876
35,6/8/2012,873415,0,64.05,3.689,142,8.876
35,6/15/2012,848289,0,69.52,3.62,142,8.876
35,6/22/2012,911696,0,73.23,3.564,142,8.876
35,6/29/2012,892133,0,73.94,3.506,142,8.876
35,7/6/2012,985480,0,82.08,3.475,142,8.839
35,7/13/2012,825763,0,78.95,3.523,142,8.839
35,7/20/2012,841225,0,78.64,3.567,142,8.839
35,7/27/2012,808030,0,76.01,3.647,142,8.839
35,8/3/2012,866216,0,75.22,3.654,142,8.839
35,8/10/2012,888369,0,78.44,3.722,142,8.839
35,8/17/2012,887979,0,76.51,3.807,142,8.839
35,8/24/2012,895275,0,72.93,3.834,142,8.839
35,8/31/2012,931279,0,75,3.867,142,8.839
35,9/7/2012,984833,1,76,3.911,143,8.839
35,9/14/2012,821569,0,68.72,3.948,143,8.839
35,9/21/2012,772303,0,66.1,4.038,143,8.839
35,9/28/2012,814100,0,64.92,3.997,143,8.839
35,10/5/2012,866064,0,64.5,3.985,143,8.665
35,10/12/2012,873643,0,55.4,4,143,8.665
35,10/19/2012,829285,0,56.53,3.969,143,8.665
35,10/26/2012,865138,0,58.99,3.882,143,8.665
36,2/5/2010,467547,0,45.97,2.545,210,8.554
36,2/12/2010,469564,1,46.11,2.539,210,8.554
36,2/19/2010,470281,0,45.66,2.472,210,8.554
36,2/26/2010,447519,0,50.87,2.52,210,8.554
36,3/5/2010,480203,0,51.33,2.574,210,8.554
36,3/12/2010,441434,0,61.96,2.619,210,8.554
36,3/19/2010,428852,0,59.56,2.701,210,8.554
36,3/26/2010,404439,0,55.76,2.711,210,8.554
36,4/2/2010,435973,0,63.43,2.708,210,8.464
36,4/9/2010,453017,0,68.54,2.743,209,8.464
36,4/16/2010,483700,0,66.74,2.769,209,8.464
36,4/23/2010,434117,0,68.03,2.762,209,8.464
36,4/30/2010,457900,0,70.9,2.725,209,8.464
36,5/7/2010,489372,0,75.56,2.786,209,8.464
36,5/14/2010,476734,0,77.53,2.805,209,8.464
36,5/21/2010,474918,0,77.34,2.767,209,8.464
36,5/28/2010,447050,0,80.87,2.716,210,8.464
36,6/4/2010,471089,0,79.93,2.664,210,8.464
36,6/11/2010,467711,0,82.3,2.615,210,8.464
36,6/18/2010,485695,0,84.37,2.572,210,8.464
36,6/25/2010,434880,0,84.14,2.601,210,8.464
36,7/2/2010,434252,0,81.85,2.606,210,8.36
36,7/9/2010,471714,0,81.74,2.596,210,8.36
36,7/16/2010,466962,0,84.43,2.561,210,8.36
36,7/23/2010,452021,0,82.6,2.542,210,8.36
36,7/30/2010,432452,0,81.88,2.602,210,8.36
36,8/6/2010,467443,0,85.49,2.573,210,8.36
36,8/13/2010,470437,0,86.06,2.644,210,8.36
36,8/20/2010,437950,0,85.54,2.604,210,8.36
36,8/27/2010,412051,0,84.62,2.562,210,8.36
36,9/3/2010,431294,0,82.29,2.533,210,8.36
36,9/10/2010,434471,1,80.58,2.513,210,8.36
36,9/17/2010,454694,0,82.1,2.55,210,8.36
36,9/24/2010,419349,0,79.17,2.578,210,8.36
36,10/1/2010,422169,0,74.66,2.567,210,8.476
36,10/8/2010,444352,0,66.34,2.595,211,8.476
36,10/15/2010,453308,0,71.57,2.705,211,8.476
36,10/22/2010,424956,0,72.24,2.698,211,8.476
36,10/29/2010,392654,0,76.22,2.68,211,8.476
36,11/5/2010,405860,0,62.72,2.655,211,8.476
36,11/12/2010,425805,0,61.97,2.705,211,8.476
36,11/19/2010,411616,0,56.73,2.741,211,8.476
36,11/26/2010,408891,1,67.73,2.725,211,8.476
36,12/3/2010,360266,0,54.44,2.694,210,8.476
36,12/10/2010,404545,0,51.83,2.813,210,8.476
36,12/17/2010,410215,0,56.73,2.852,210,8.476
36,12/24/2010,422094,0,59.1,2.863,210,8.476
36,12/31/2010,359311,1,52.88,2.949,210,8.476
36,1/7/2011,384660,0,54.11,2.942,210,8.395
36,1/14/2011,410498,0,42.87,2.971,210,8.395
36,1/21/2011,399191,0,51.18,2.98,211,8.395
36,1/28/2011,372174,0,48.74,2.995,211,8.395
36,2/4/2011,417522,0,46.68,2.98,211,8.395
36,2/11/2011,401501,1,41.16,3.009,212,8.395
36,2/18/2011,427175,0,57.48,3.017,212,8.395
36,2/25/2011,380279,0,67.73,3.053,212,8.395
36,3/4/2011,402580,0,64.55,3.282,213,8.395
36,3/11/2011,407507,0,59.15,3.448,213,8.395
36,3/18/2011,431412,0,64.9,3.487,213,8.395
36,3/25/2011,390732,0,71.07,3.488,213,8.395
36,4/1/2011,385672,0,67.31,3.529,214,8.3
36,4/8/2011,428728,0,69.39,3.645,214,8.3
36,4/15/2011,414987,0,73.25,3.763,214,8.3
36,4/22/2011,374575,0,74.57,3.805,214,8.3
36,4/29/2011,340709,0,76.1,3.837,214,8.3
36,5/6/2011,393401,0,69.56,3.917,215,8.3
36,5/13/2011,395317,0,76.73,3.92,215,8.3
36,5/20/2011,376183,0,73.02,3.925,214,8.3
36,5/27/2011,348655,0,81.28,3.786,214,8.3
36,6/3/2011,373704,0,82.96,3.69,214,8.3
36,6/10/2011,374182,0,82.41,3.633,214,8.3
36,6/17/2011,394645,0,84.43,3.599,214,8.3
36,6/24/2011,360010,0,83.95,3.569,214,8.3
36,7/1/2011,354271,0,85.33,3.502,214,8.177
36,7/8/2011,377465,0,84.71,3.44,214,8.177
36,7/15/2011,385631,0,85.63,3.55,214,8.177
36,7/22/2011,361311,0,83.31,3.637,214,8.177
36,7/29/2011,354361,0,84.99,3.66,214,8.177
36,8/5/2011,381018,0,86.71,3.652,214,8.177
36,8/12/2011,380189,0,87.64,3.608,214,8.177
36,8/19/2011,373268,0,87.24,3.534,214,8.177
36,8/26/2011,344964,0,86.02,3.501,214,8.177
36,9/2/2011,350276,0,87.5,3.481,215,8.177
36,9/9/2011,352961,1,77.94,3.499,215,8.177
36,9/16/2011,343108,0,82.06,3.473,215,8.177
36,9/23/2011,322405,0,78.35,3.441,215,8.177
36,9/30/2011,314910,0,81.52,3.328,215,8.177
36,10/7/2011,346138,0,71.2,3.262,216,7.716
36,10/14/2011,342077,0,74.16,3.234,216,7.716
36,10/21/2011,328633,0,67.89,3.308,216,7.716
36,10/28/2011,306194,0,71.31,3.306,216,7.716
36,11/4/2011,313387,0,58.97,3.287,217,7.716
36,11/11/2011,328499,0,63.5,3.254,217,7.716
36,11/18/2011,332902,0,66.28,3.26,217,7.716
36,11/25/2011,332812,1,66.41,3.181,217,7.716
36,12/2/2011,293351,0,53.57,3.164,217,7.716
36,12/9/2011,312298,0,50.64,3.147,218,7.716
36,12/16/2011,341504,0,58.31,3.133,218,7.716
36,12/23/2011,325262,0,55.41,3.098,218,7.716
36,12/30/2011,287425,1,48.26,3.132,218,7.716
36,1/6/2012,329468,0,57.18,3.129,218,7.244
36,1/13/2012,325976,0,56.28,3.254,219,7.244
36,1/20/2012,330927,0,58.9,3.275,219,7.244
36,1/27/2012,301445,0,62.73,3.313,219,7.244
36,2/3/2012,310983,0,61.33,3.421,219,7.244
36,2/10/2012,335742,1,54.49,3.462,219,7.244
36,2/17/2012,326317,0,54.38,3.503,219,7.244
36,2/24/2012,313270,0,62.21,3.55,219,7.244
36,3/2/2012,315397,0,64.54,3.619,220,7.244
36,3/9/2012,318675,0,63.19,3.647,220,7.244
36,3/16/2012,335346,0,67.48,3.779,220,7.244
36,3/23/2012,317873,0,69.18,3.845,220,7.244
36,3/30/2012,304145,0,70.48,3.891,220,7.244
36,4/6/2012,331026,0,73.95,3.934,220,6.989
36,4/13/2012,339408,0,72.54,3.919,220,6.989
36,4/20/2012,323915,0,70.87,3.918,220,6.989
36,4/27/2012,308390,0,70.06,3.888,220,6.989
36,5/4/2012,312468,0,77.17,3.835,220,6.989
36,5/11/2012,330518,0,76.55,3.764,220,6.989
36,5/18/2012,324801,0,73.7,3.713,220,6.989
36,5/25/2012,306098,0,78.94,3.636,220,6.989
36,6/1/2012,306006,0,80.74,3.567,220,6.989
36,6/8/2012,338273,0,81.5,3.513,220,6.989
